id;texto;categoria_assunto;canal;particao_recomendada
REC-04203;Recebi o modelo errado e preciso saber o que aconteceu?!;produto;site;treino
REC-04204;Estou tentando falar com alguém há dias e, além disso, também apareceu uma cobrança que não entendi.;atendimento;app;treino
REC-04205;Por favor, já postei a devolução e o status não mudou e preciso saber o que aconteceu.;troca_devolucao;telefone;treino
REC-04206;Por favor, o atendente informou um procedimento que não funciona?;atendimento;telefone;teste
REC-04207;recebi o modelo errado e, além disso, tbm apareceu uma cobrança que não entendi.;produto;site;treino
REC-04208;Oi, por favor, foi incluída uma taxa que não estava prevista desde ontem Como resolvo?;pagamento;site;validacao
REC-04209;"Gente, alguém consegue me ajudar, faltou um acessório dentro da caixa; apesar disso a entrega tambem atrasou. Obrigada.";produto;email;treino
REC-04210;Preciso trocar o tamanho recbido no meu último pedido;troca_devolucao;site;treino
REC-04211;Por favor, o rastreio parou de atualizar e preciso saber o que aconteceu?;entrega;email;treino
REC-04212;Gostaria de registrar, o tamanho não corresponde ao informado e estou esperando a encomenda há mais tempo que o informado. Obrigada!;produto;email;treino
REC-04213;PESSOAL, TBM APARECEU UMA COBRANÇA Q NÃO ENTENDI. O Q MAIS PRECISO RESOLVER É Q O MATERIAL PARECE DANIFICADO. FICO NO AGUARDO.;produto;app;treino
REC-04214;"A encomenda está atrasada; além disso, a cor veio diferente da escolhida.";produto;app;teste
REC-04215;Então, pessoal, a troca foi aprovada, mas o novo item não foi enviado? Podem verificar?;troca_devolucao;email;treino
REC-04216;"Por favor, preciso substituir o item por outro modelo; só que o pacote demorou a chegar.";troca_devolucao;chat;treino
REC-04217;Por favor, então, o tamanho não corresponde ao informado.;produto;email;treino
REC-04218;Gostaria de solicitar apoio: meu chamado está sem atualização e, além disso, o desconto não foi aplicado.;atendimento;chat;teste
REC-04219;A etiqueta de postagem não foi liberada há alguns dias.;troca_devolucao;chat;treino
REC-04220;Por favor, o item chegou com defeito há alguns dias? Fico no aguardo.;produto;telefone;validacao
REC-04221;não consigo localizar onde está a encomenda e, além disso, o estorno ainda está pendente.;entrega;telefone;treino
REC-04222;O atendente informou um procedimento que não funciona. Também aconteceu o seguinte: o cupom foi aceito e depois o desconto sumiu.;pagamento;app;treino
REC-04223;"O sistema diz pagamento pendente, mas já paguei; e a entrega também atrasou.";pagamento;telefone;treino
REC-04224;a compra chegou depois da data em que eu precisava e, além disso, o estorno ainda está pendente.;entrega;telefone;treino
REC-04225;recebi o modelo errado desde ontem.;produto;chat;treino
REC-04226;Bom dia, o produto veio usado. Isso pode ser verificado, por favor?;produto;chat;treino
REC-04227;A transportadora não apareceu no endereço desde ontem;entrega;telefone;treino
REC-04228;A entrega também atrasou. O que mais preciso resolver é que a descrição do anúncio não bate com o que chegou!;produto;site;treino
REC-04229;Não reconheço uma cobrança relacionada ao pedido desde ontem.;pagamento;site;treino
REC-04230;"Oi, o item também veio com uma avaria, mas o pacote voltou para o remetente sem explicação; preciso de retorno.";entrega;app;treino
REC-04231;o pacote voltou para o remetente sem explicação no meu último pedido, depois de alguns dias.;entrega;telefone;treino
REC-04232;Por favor, pessoal, preciso trocar o tamanho recebido no meu último pedido Podem verificar?!;troca_devolucao;email;treino
REC-04233;venho informar, a caixa veio com uma peça faltando, mas o atendente informou um procedimento que não funciona. preciso de um retorno.;atendimento;site;treino
REC-04234;Estou esperando a encomenda há mais tempo que o informado e preciso saber o que aconteceu.;entrega;site;teste
REC-04235;queria uma orientação, o estorno ainda está pendente. o que mais preciso resolver é que a embalagem estava intacta, mas o item não funciona. preciso de um retorno.;produto;chat;treino
REC-04236;Já postei a devolução e o status não mudou há alguns dias;troca_devolucao;telefone;treino
REC-04237;GOSTARIA DE REGISTRAR, O PRODUTO RECEBIDO É DIFERENTE DO ANÚNCIO E, ALÉM DISSO, ESTOU TENTANDO DEVOLVER O ITEM. FICO NO AGUARDO.;produto;site;treino
REC-04238;quero devolver a compra e nao encontro a opção e preciso saber o que aconteceu?;troca_devolucao;telefone;treino
REC-04239;Só queria entender, a transportadora não apareceu no endereço e preciso saber o que aconteceu Agradeço se puderem olhar isso.;entrega;site;treino
REC-04240;"Oi, o aparelho desliga sozinho; mas o desconto não foi aplicado.";produto;telefone;validacao
REC-04241;Por favor, o rastreio parou de atualizar no meu último pedido.;entrega;site;teste
REC-04242;o prazo mudou várias vezes e, além disso, a caixa veio com uma peça faltando;entrega;chat;treino
REC-04243;pessoal, consta como entregue, mas não recebi. como resolvo?;entrega;email;treino
REC-04244;Oi, não consigo localizar onde está a encomenda no meu último pedido;entrega;telefone;treino
REC-04245;a parcela veio com valor incorreto.;pagamento;site;treino
REC-04246;Oi, a encomenda está atrasada desde ontem. Podem verificar?;entrega;telefone;treino
REC-04247;Por favor, estou tentando falar com alguém há dias no meu último pedido;atendimento;app;teste
REC-04248;Por favor, o rastreio parou de atualizar há alguns dias.;entrega;email;treino
REC-04249;"oi, preciso trocar o tamanho recebido; além disso, o estorno ainda não apareceu. como resolvo?";pagamento;app;treino
REC-04250;o estorno ainda está pendente, mas o rastreio parou de atualizar.;entrega;site;validacao
REC-04251;Por favor, estou tentando devolver o item, mas a compra foi cancelada, mas a cobrança permaneceu. Isso pode ser verificado, por favor?;pagamento;email;treino
REC-04252;Bom dia, o cupom foi aceito e depois o desconto sumiu Podem verificar?;pagamento;app;treino
REC-04253;"O valor cobrado está diferente do anunciado no meu último pedido; situação observada na primeira tentativa.";pagamento;app;validacao
REC-04254;Gente, o item também veio com uma avaria. O que mais preciso resolver é que o rastreio parou de atualizar.;entrega;email;treino
REC-04255;Olá, o pacote sumiu no trajeto e preciso saber o que aconteceu?;entrega;email;treino
REC-04256;a encomenda está atrasada há alguns dias fico no aguardo;entrega;site;treino
REC-04257;"O pacote voltou para o remetente sem explicação; situação observada hoje de manhã.";entrega;chat;treino
REC-04258;Olá, o chat me transfere e ninguém assume o caso Isso pode ser verificado, por favor?;atendimento;email;teste
REC-04259;Preciso de ajuda, o pacote sumiu no trajeto e, além disso, também tentei abrir uma troca. Agradeço se puderem olhar isso.;entrega;telefone;treino
REC-04260;então, a parcela veio com valor incorreto há alguns dias? obrigado.;pagamento;telefone;validacao
REC-04261;"a compra foi cancelada, mas a cobrança permaneceu; além disso, a compra chegou depois da data em que eu precisava.";entrega;telefone;treino
REC-04262;"Por favor, bom dia, o sistema bloqueia a opção de devolução; ao mesmo tempo o estorno ainda está pendente. Agradeço se puderem olhar isso";troca_devolucao;email;treino
REC-04263;"olá, o acabamento veio com marcas; porém e ainda n consigo retorno no atendimnto. podem verificar?";produto;telefone;treino
REC-04264;"SOLICITEI TROCA E RECEBI INSTRUÇÕES CONTRADITÓRIAS; ALÉM DISSO, O PEDIDO AINDA NAO CHEGOU";entrega;site;validacao
REC-04265;Olá, a etiqueta de postagem não foi liberada desde ontem? Preciso de um retorno.;troca_devolucao;chat;treino
REC-04266;Meu chamado está sem atualização. Também aconteceu o seguinte: o prazo de troca está correndo e não consigo abrir a solicitação.;troca_devolucao;email;treino
REC-04267;Por favor, e ainda não consigo retorno no atendimento. O que mais preciso resolver é que o cupom foi aceito e depois o desconto sumiu!;pagamento;chat;treino
REC-04268;"O chat me transfere e ninguém assume o caso; mas a caixa veio com uma peça faltando.";atendimento;chat;treino
REC-04269;Oi, o modelo recebido não era exatamente o esperado, mas o cupom foi aceito e depois o desconto sumiu. Conseguem me orientar?;pagamento;telefone;teste
REC-04270;o atendente informou um procedimento que não funciona e, além disso, o pacote demorou a chegar.;atendimento;telefone;treino
REC-04271;gostaria de registrar, o item chegou com defeito e preciso saber o que aconteceu fico no aguardo.;produto;telefone;treino
REC-04272;Oi, bom dia, a cor veio diferente da escolhida desde ontem. Conseguem me orientar?;produto;email;teste
REC-04273;preciso de ajuda, n consigo localizar onde está a encomenda desde ontem. agradeço se puderem olhar isso.;entrega;app;teste
REC-04274;Só queria entender, a encomenda está atrasada e preciso saber o que aconteceu? Agradeço se puderem olhar isso.;entrega;site;treino
REC-04275;"O pix saiu da conta e a compra continua pendente; além disso, o atendente informou um procedimento que não funciona.";atendimento;telefone;treino
REC-04276;Por favor, o cartão foi debitado, mas o pedido não confirmou há alguns dias;pagamento;email;validacao
REC-04277;"Por favor, o tamanho não corresponde ao informado; só que o desconto não foi aplicado.";produto;site;teste
REC-04278;O PRODUTO VEIO USADO DESDE ONTEM?!;produto;chat;validacao
REC-04279;faltou um acessório dentro da caixa. também aconteceu o seguinte: a etiqueta de postagem não foi liberada.;troca_devolucao;email;teste
REC-04280;Bom dia, o item também veio com uma avaria, mas o valor foi cobrado duas vezes.;pagamento;email;treino
REC-04281;"Prometeram retorno e não retornaram; além disso, não sei onde acompanhar minha devolução.";troca_devolucao;chat;treino
REC-04282;Já postei a devolução e o status não mudou desde ontem?;troca_devolucao;chat;validacao
REC-04283;"O entregador marcou tentativa sem vir aqui; e a caixa veio com uma peça faltando.";entrega;email;treino
REC-04284;quero cancelar a compra e devolver o q recebi e preciso saber o q aconteceu.;troca_devolucao;email;treino
REC-04285;Boa tarde, também apareceu uma cobrança que não entendi. O que mais preciso resolver é que o prazo de troca está correndo e não consigo abrir a solicitação. Isso pode ser verificado, por favor?;troca_devolucao;telefone;treino
REC-04286;Só queria entender, prometeram retorno e nao retornaram e, além disso, também apareceu uma cobrança que nao entendi. Conseguem me orientar?;atendimento;telefone;treino
REC-04287;Por favor, o estorno ainda não apareceu?;pagamento;chat;treino
REC-04288;Oi, alguém consegue me ajudar, foi incluída uma taxa que não estava prevista no meu último pedido. Como resolvo?;pagamento;chat;treino
REC-04289;Quero devolver a compra e não encontro a opção e, além disso, a entrega também atrasou.;troca_devolucao;email;validacao
REC-04290;Queria uma orientação, a previsão de chegada passou e nada e, além disso, e ainda não consigo retorno no atendimento. Preciso de um retorno;entrega;site;treino
REC-04291;Não consigo atendimento humano, mas ao mesmo tempo a transportadora não apareceu no endereço.;atendimento;telefone;validacao
REC-04292;o suporte pede as mesmas informações toda vez no meu último pedido.;atendimento;app;validacao
REC-04293;"Olá, a compra chegou depois da data em que eu precisava e, além disso, e ainda não consigo retorno no atendimento; situação observada hoje de manhã.";entrega;chat;teste
REC-04294;Gostaria de solicitar apoio: a ligação caiu e ninguém retomou o contato, mas ao mesmo tempo enviei o item de volta e ainda nao confirmaram o recbimento.;atendimento;email;treino
REC-04295;Por favor, o atendimento encerrou o contato sem resolver e, além disso, a devolução não aparece no sistema.;atendimento;app;treino
REC-04296;Solicito orientação: por favor, preciso substituir o item por outro modelo e preciso saber o que aconteceu Obrigada.;troca_devolucao;chat;treino
REC-04297;"Queria uma orientação, a descrição do anúncio não bate com o que chegou; além disso, a compra chegou depois da data em que eu precisava. Obrigado.";entrega;site;treino
